label;prolific_id;response_lower;entrained;condition;gender_participant;age;sim;stimuli_order;set;order;f;experiment;group;gender_partner;randomBlock
serpent;3649bef0b03fc1c41a434956a6ea9a43f0090062;snake;0;H;male;24;0.3196;1;1;2;0;experiment 1;no prime;NA;NA
serpent;dea0be2211229b7e60eaea92f877052936e0ad6f;snake;0;H;male;24;0.3863;1;1;2;0;experiment 1;no prime;NA;NA
serpent;35af1f8081dd02dc3de3f43697cd7ca9a36ea30e;snake;0;H;male;26;0.2595;1;1;2;0;experiment 1;no prime;NA;NA
serpent;6cec1d442218be6d22d097bfa5032d825242c1ba;serpent;1;H;male;22;0.4272;1;1;2;0;experiment 1;no prime;NA;NA
serpent;7fefa1ccae1cf7bb8cc2f651e89c4aca2f84796c;snake;0;H;male;23;0.5229;1;1;2;0;experiment 1;no prime;NA;NA
serpent;14a0a5f6dd49b37a9dc361f42dbcd376c1fa1346;snake;0;H;male;28;0.3941;1;1;2;0;experiment 1;no prime;NA;NA
serpent;7cc015ad89e8725d6f84f3819e2616b32aea2867;snake;0;H;male;29;0.2766;1;1;2;0;experiment 1;no prime;NA;NA
serpent;cea76916ac43069c6cddf08bc9a7ddecf24d4fcd;snake;0;H;male;29;0.4276;1;1;2;0;experiment 1;no prime;NA;NA
serpent;c21ef259d4c7d5599b29803443f1c9a1c6d30a14;serpent;1;H;male;22;0.3778;1;1;2;0;experiment 1;no prime;NA;NA
serpent;5354054735d4c389d4217f95dd885b4895931399;snake;0;H;male;25;0.2562;1;1;2;0;experiment 1;no prime;NA;NA
serpent;f9d1f110c6150857f160a26e7586e2b1b256cbdd;serpent;1;H;male;22;0.4481;1;1;2;0;experiment 1;no prime;NA;NA
serpent;e86b86f24e343dc630c9a27ce3b84a432d80776a;serpent;1;H;male;21;0.33;1;1;2;0;experiment 1;no prime;NA;NA
serpent;bf67938f3846f72a25e71283b4133efac3228ab3;snake;0;H;male;21;0.3702;1;1;2;0;experiment 1;no prime;NA;NA
serpent;c47ef2ee92e5246e0b650ab3574049ed5a3f21ec;snakw;0;H;male;28;0.5683;1;1;2;0;experiment 1;no prime;NA;NA
serpent;f35c47179c14434c54f71a591f90b000e96cbe62;snake;0;H;male;28;0.3863;1;1;2;0;experiment 1;no prime;NA;NA
serpent;caa6c441bcd98d4116c8a258e7b3c0b1b0eb0f62;snake;0;H;male;22;0.4522;1;1;2;0;experiment 1;no prime;NA;NA
serpent;5a18a50022a6d6ccdc098ce1e7d0be05d627d058;snake;0;H;male;30;0.3338;1;1;2;0;experiment 1;no prime;NA;NA
serpent;49dc132587c1d7748243891e366433fc9738a977;snake;0;H;male;27;0.4563;1;1;2;0;experiment 1;no prime;NA;NA
serpent;6884c7b5f1c6263a978e770142009d76ff12033d;snake;0;H;male;29;0.4873;1;1;2;0;experiment 1;no prime;NA;NA
serpent;7d08c8f1cfb85b42cd48b7847e447adcc36f0c29;snake;0;H;male;26;0.435;1;1;2;0;experiment 1;no prime;NA;NA
serpent;53721adc7dbead2af8407ea7c6767d57f2c740cc;snek;0;H;male;30;0.389;1;1;2;0;experiment 1;no prime;NA;NA
serpent;571ee092a869ecc09740c01a4cae424dfd24b11a;snake;0;H;male;22;0.447;1;1;2;0;experiment 1;no prime;NA;NA
serpent;aa8ee6a4080d5ae1250c61b5cfcb72c76d188d93;ssss;0;H;male;23;0.3833;1;1;2;0;experiment 1;no prime;NA;NA
serpent;fdcc953049903fd381969d098189fbb1467da1e0;snake;0;H;male;24;0.5041;1;1;2;0;experiment 1;no prime;NA;NA
serpent;d4eb286f0affc18546e935a19a5f819e815152e7;snake;0;H;male;20;0.5352;1;1;2;0;experiment 1;no prime;NA;NA
serpent;8980f929a904527fe2db30a1d19e12e70f6822ad;snake;0;H;male;23;0.3547;1;1;2;0;experiment 1;no prime;NA;NA
serpent;cd2a71df4a59113c44ef6c6a6c98b46099a1cb79;snake;0;H;male;24;0.4323;1;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;fc2f3864bae1b1db60154104e8ffe03f04a039c8;washingmachine;0;H;female;25;0.4334;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;62ba14e06e81ef0703b63f58d50e2c95dbf6c521;clotheswasher;1;H;female;29;0.363;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;00904d9e9077ef6e5d1108ff0ac82fff697e614d;washingmachine;0;H;female;29;0.3277;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;c88933ebec85f8e42ce556fdcd45d93883aaea19;washingmachine;0;H;female;22;0.2762;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;d53ef7adb23762e7350c2d61f3d40c33695d59fc;washingmachine;0;H;female;27;0.3601;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;936a44b9cd3bbf0a384778937e112c994c636b26;washingmachine;0;H;female;25;0.4388;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;d29930a804058d26bf2340b5d2cf0f2234b00491;washingmachine;0;H;female;29;0.2908;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;feeddd4f78f0e81648f9d05501fe5406e2c3b08f;washingmachine;0;H;female;20;0.3332;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;e354ac7eaf3a2ae2741763f6f00756610f4af038;washingmachine;0;H;female;23;0.3418;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;0ae43b6bf83b2e0f02735a6b75ba53bb2a250532;clotheswasher;1;H;female;23;0.3226;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;be65d3fb07a0838ae5c4494b9679d6250271150e;washingmachine;0;H;female;22;0.3531;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;a6e5b220ce5feda0db13604e49fa9726b1f687d6;washingmachine;0;H;female;29;0.3025;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;fe3c5fc86cc4704acabfb85585b599c62beeb3aa;clotheswasher;1;H;female;30;0.1075;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;db74f9a72103e9f74b246279cfe76555585f86b6;clotheswasher;1;H;female;27;0.2725;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;699b628494685dc552998c05262fb7107c7330ed;washingmachine;0;H;female;27;0.3863;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;0a9e0aa15f18aec2e47e7bf9eb7dcc00bae38763;washingmachine;0;H;female;29;0.3413;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;6b0d6b8eca26fe24d4bc658f0353bf4fd7d17157;clotheswasher;1;H;female;23;0.3896;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;b6352a3c9903116e90280414447c92230c0c4105;washingmachine;0;H;female;25;0.3784;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;5ba72b04a6331ef8a418905d5929c5b58a3dacfd;washingmachine;0;H;female;21;0.286;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;12ce0db00e47f8edff73a56c42d3d57b565f483f;washingmachine;0;H;female;27;0.4405;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;267000c6e84060105981a0bb41273295039e7479;clotheswasher;1;H;female;30;0.3399;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;0deb90de2933b848357f733a8a5570152dc3a656;washingmachine;0;H;female;26;0.3611;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;58e6a036b12d25e8f4bd4db5c9613d30949ab626;washingmachine;0;H;female;28;0.3636;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;42bb7cbabbbf88a555e70c605dd71d8cb6a67726;washingmachine;0;H;female;27;0.3765;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;85a0bbc461aab5f312ecee44b2c49f4773328263;washingmachine;0;H;female;25;0.3188;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;0f15dec44214bda7ac8686b7a1ebebbb3835bbc7;washingmachine;0;H;female;25;0.3115;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;3402e88484f3a657e306f5888e86c652b2abbca1;clotheswasher;1;L;female;22;0.3925;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;1cfe3ae2f522c99e03f1a8de388289eab4ca4bb3;washingmachine;0;L;female;26;0.3345;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;e574a1c54a7d4dbd668fe32bdb08408db84a6124;washingmachine;0;L;female;30;0.2728;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;c5461fb3df34f92cece719d211a41381f0d8284b;washingmachine;0;L;female;25;0.2696;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;0f6bb6f9a82a2830206ac2b0a49cc5b526f4c578;washingmachine;0;L;female;30;0.4175;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;1ae5fdb3801bc575d4ccd479ba82c5909c9688ba;washingmachine;0;L;female;27;0.2236;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;7e43ac84d3fcaa464773b37e84ae21fd43b4f671;washingmachine;0;L;female;25;0.3517;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;7674af8a90cc342f30a542a8e9d832e3b3ada406;washingmachine;0;L;female;23;0.2422;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;7951f2cdc399bf5bd8b0e35a73fc4b381c4bed33;washingmachine;0;L;female;24;0.4391;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;caeb1feb2225f92e40934ea62bf4ffaf89cbea80;clotheswasher;1;L;female;22;0.4371;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;c26a6ecee27b10b0f6a61db458b45399ab32159a;washingmachine;0;L;female;27;0.3314;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;b2812366a195cc7a65833c0ea541bc0470f78f7f;washingmachine;0;L;female;26;0.6239;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;f9583bf8055758a4d350384d6a6aab79eb4824cc;clotheswasher;1;L;female;23;0.4435;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;9a84d8245c70bee23717f2ac0c01da9b77f6e22c;washingmachine;0;L;female;20;0.2843;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;84b5c8783910c396bd5af9547813152d4e9ea77b;washingmachine;0;L;female;24;0.2114;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;10118832f20a42ca9ca828da2e8fcd48a207f256;washingmachine;0;L;female;22;0.1438;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;a4eea5553e230985c1ea5195f7eb77d3d428ad7e;roots;0;L;female;21;0.2036;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;6e92fcef4028bb65206aac6b2e74d9d524115baf;washingmachine;0;L;female;30;0.2916;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;25aa691040e3798ddf285776cddad172ba90d769;washingmachine;0;L;female;28;0.359;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;48aa63e709c5eb37b063e70e8428e1750a1fa29e;washingmachine;0;L;female;26;0.3189;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;9fb39a6d9690d2f922dd76e52838718cf13ddd42;washingmachine;0;L;female;28;0.4029;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;4e113922b98c2366c74ad589a405e128d2f09b98;washingmachine;0;L;female;26;0.1952;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;4b37aedfae007a2fbe5ff11db1288bdf8b93a7b2;washingmachine;0;L;female;27;0.4094;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;24424951ec431287906b0e6d3788c05c1d59af0c;washingmachine;0;L;female;23;0.2881;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;c58bdb9b929e8bd6f293e218c8ff2d15bed112e8;washingmachine;0;L;female;21;0.3092;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;7bce413172fa069cf6012eca2dca9298a625ab5a;washingmachine;0;L;female;22;0.3024;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;213b949e2a01f33488784b1d5ff308b9aa03bff6;clotheswasher;1;L;female;23;0.386;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;60977a0c21d2cca73ee270fecf6285124c2416f6;washingmachine;0;L;female;22;0.3014;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;4f2e2ed997b598ac5ad3194dad51c209f8ae9d61;washingmachine;0;L;female;29;0.3704;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;6966f0931ee30502666852bfd9282f73adf39cf1;washingmachine;0;L;female;22;0.5125;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;462229963959fdfa85f9baedb9a5108435ab7fa5;washingmachine;0;L;female;29;0.3799;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;db44212347c01eb9b17283c4fb89a713f62f21b5;washingmachine;0;L;female;22;0.2457;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;d5306cf6019de7c727da748ad116ee8809f0b5d0;washingmachine;0;L;female;30;0.4433;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;921c1e4e0530da72a02848a0ab627af5f3e18695;washingmachine;0;L;female;28;0.3223;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;d2b327ef16bf9fe7242ae4ebe079b45b6fb06eaf;washingmachine;0;L;female;27;0.3643;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;45e72b936f4a61c20f71d594d263093cb93508d7;clotheswasher;1;L;female;27;0.4781;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;e85bf5bba6a3ff97686871436189da599ecffaa0;washingmachine;0;L;female;22;0.2263;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;f69e361cfb885a58097d59fbacf5de21c52f0201;washingmachine;0;L;female;25;0.4167;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;0b8312fa5f0f5643a9014a28bed0c1e881d78589;clotheswasher;1;L;female;23;0.3011;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;8e3e764e9bbe52b740807d68ddaf01b16b2fde7d;washingmachine;0;L;female;25;0.4576;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;c777126b491a313ba4750ad3908370d9c9f93188;washingmachine;0;L;female;28;0.4321;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;0145a7fc9dd096d7419a46dbdee3e1abd569223f;washingmachine;0;L;female;24;0.2706;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;1180de389df859f523fd99321c62603fe8b4cc6e;washingmachine;0;L;female;29;0.4514;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;9b8ae110747fb06429f67a0ac6d23819655b2d80;washer;0;L;female;22;0.3922;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;6b28368167370d6391a844b3583cad1625bebef9;washingmachine;0;L;female;21;0.2279;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;2adba5364d326287b977be4cfaf9fd65472a6744;washingmachine;0;L;female;26;0.4909;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;8b9946fc7b5f68b0a6521b25e03dc34fec1a33ae;tumbledryer;0;L;female;30;0.2325;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;75ed65bb6d8f023da74c31a5d5a81195ef5d4eb3;washingmachine;0;L;female;21;0.4778;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;910a16866b26c9994e04759718bc8c91fe2adab6;washingmachine;0;L;female;24;0.4003;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;69f9fd1e7b5d72d0e00280f2822214a0cd38b5eb;washingmachine;0;L;female;30;0.256;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;b7258b877524c800dc564b681b2b97052e656817;washingmachine;0;L;female;30;0.4681;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;6727af98c8fd8985d4067d8676e40c7c1d7a3312;washingmachine;0;L;female;22;0.3185;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;62e898ff2ca0ad5d68d82f1f2bfd6b09cbe2adb8;washingmachine;0;L;female;26;0.3996;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;63b86bc4543b3b976238a308aedb5843086ad607;washingmachine;0;L;female;28;0.2695;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;46a90e5e60bff735df36e031593fd18958359a82;washingmachine;0;L;female;25;0.4468;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;fa6f610ac4141918bf967cced76e3fb94cdf82b9;washer;0;L;female;24;0.422;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;f75a22a4958f1b9fa0c1c2c58f518b250c278f5e;washingmachine;0;H;female;29;0.227;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;930e5549449163b32bb273949176fe3b66c7b5b5;washingmachine;0;H;female;25;0.3674;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;234a04cafb72fd63598c1f1fde1a7e11840b60fa;washingmachine;0;H;female;22;0.3726;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;0d5f62cebd7145c5338e5f41196da6ed8271ffa4;washingmachine;0;H;female;21;0.3361;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;c999dcc33d4158d34d629b963449df4e3e7bdb37;washingmachine;0;H;female;30;0.2596;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;49c1514cb90240b7ff201e40f5d3490104b1c1b8;washingmachine;0;H;female;25;0.3667;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;19eadbbab91c09803dd9272f8467bf9d103d53a3;washingmachine;0;H;female;28;0.3363;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;0018b72973ef168e5fdf6cf941b8456101e75b03;washingmachine;0;H;female;26;0.4142;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;961d032cab8e25aad6c1ef0eb607f0802b163bd4;washingmachine;0;H;female;30;0.3128;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;ed99170b4fd94dfe6ee91fe760fc51213c5f5811;washingmachine;0;H;female;23;0.2464;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;eb970da0366e3e63a6147d4072775fadb34b839f;washingmachine;0;H;female;25;0.1865;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;72bc411c97e58142a318d22852ff77b1f09dc404;washingmachine;0;H;female;25;0.3238;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;9dcf99e506f9a86c93657edf0bedf08028f2e3e6;clotheswasher;1;H;female;22;0.1749;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;880e21f7f116351d56b78a845471e32c98d9d05a;washingmachine;0;H;female;26;0.4923;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;1bc69aaa3513519b2e5c3bac6be37c1700a00a1f;washingmachine;0;H;female;30;0.2773;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;967e18ab2e452e29ba50dc6bad172f88ac584afd;washingmachine;0;H;female;29;0.3475;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;be3a4bf0acd75184a416f4fbfc8a93b3a75e91a2;washingmachine;0;H;female;26;0.3505;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;978d7e7d6ca7adc5358da74e5c52c7254b18d121;washingmachine;0;H;female;24;0.3717;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;574394d96fb0d43e4abd2452e6854829888dd965;washingmachine;0;H;female;30;0.3838;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;dea4be8ec19451897541bb9859796153b30e75c9;washingmachine;0;H;female;28;0.3274;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;013f696893e5b34fb881c09dd2ab29ced6a879d7;clotheswasher;1;H;female;28;0.3114;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;a9cdbe6553fa0cea78c8b0d60c8624a287839144;washingmachine;0;H;female;25;0.333;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;b8d2861612c7499ac6f6cb06f64f28ddf6077265;washingmachine;0;H;female;25;0.5069;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;ea293119d61fcc9bc1790a1065f9f2093e683149;clotheswasher;1;H;female;23;0.2256;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;31bba11adc7cffea78ff62703ffa0f93c4c1a90a;washingmachine;0;H;female;28;0.4211;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;7e73367a9691ae390ffc55835eeffbb63571c2b7;washingmachine;0;H;female;28;0.4354;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;c0cb4e0def49c697883002522dc35200ce22e312;washingmachine;0;H;female;24;0.3865;2;1;2;0;experiment 1;no prime;NA;NA
clotheswasher;75d206003072129bb621d32ee9f80fb2a500f5c1;washingmachine;0;H;male;22;0.2;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;2f538c77b2b7d66afe1f0b736c581a799f941453;clotheswasher;1;H;male;23;0.4291;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;030e9ae748db4c8ca36f5bef71119d70ebbfaf6e;washingmachine;0;H;male;26;0.3331;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;e45e7040780d41503fb68b6ab75f46c67dc809b8;clotheswasher;1;H;male;24;0.6323;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;aab27406d502d7d187df42d21c8524118da03c5e;clotheswasher;1;H;male;24;0.4037;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;cd87264fa85ab6c20fe645f59b7ee0f69bc49ea3;washer;0;H;male;27;0.2042;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;187281057f5337f83c5b54c8a152ef2715125b80;washingmachine;0;H;male;27;0.3152;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;0b57a415aa160996fcc056c98879858878f6bbcd;washingmachine;0;H;male;24;0.4846;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;cb7e8e1be27f97e8962a816054b100d3e512742a;washingmachine;0;H;male;30;0.5417;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;18c312bad1d17546c51892cbc3cfdc9f8e3e8ee2;washingmachine;0;H;male;22;0.3971;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;d50f25e63c690cde38f8472327283516d9677374;washingmachine;0;H;male;28;0.3771;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;a6fde1e28954281a516ffcdeb22e77fc73d63a08;washingmachine;0;H;male;24;0.3756;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;4db19d7da6b1ef9356d5067a5f3ffb2c3f7340e5;clotheswasher;1;H;male;23;0.4103;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;a0745682ff0707eea012ebb09d8d4c1a7741e4f0;washingmachine;0;H;male;30;0.3556;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;0a44352e38526c9c1468c995b53fa7457e79a2ae;washingmachine;0;H;male;25;0.3505;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;778d3a0ed98ef3f0961e0b60b9a001be318cae1b;washingmachine;0;H;male;27;0.3363;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;c63aa73ee3400ed0c427e179ae10f56556929c1b;clotheswasher;1;H;male;29;0.4495;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;8cbba4bcc82f7bb1de2b629b8e7cbdae15135ffb;washingmachine;0;H;male;22;0.3472;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;071419ad3b32bbfaf1d5f658bc474e4e13bdb39a;clotheswasher;1;H;male;30;0.3447;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;82ab9e040fbafe2d3a6c2bf94241e2ca21461ba2;washingmachine;0;H;male;26;0.2321;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;6f609a23fe7823760e10f1e56b505a4854d3a5c1;washingmachine;0;H;male;25;0.3501;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;6076bee3e0f1edb3aae1dc925b0d91f7b4d5f54f;washingmachine;0;H;male;21;0.4338;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;bbcd6a3f61d9581e2b77a771d0685f6daa6dca69;washingmachine;0;H;male;22;0.4722;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;bfcbee699799cffaede778d655bcf9dceacb3972;washingmachine;0;H;male;24;0.3163;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;9d0f1b97cf76d001baac4edbbdf1ed55f8b90681;washingmachine;0;H;male;29;0.3361;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;3c2601fdd75a270a9c8cd23863f71f133feee96e;washingmachine;0;H;male;25;0.4822;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;f909b82cee9dd4c96f425c4ea2005052d5aa715a;washingmachine;0;H;male;27;0.3143;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;4af7b040d7416d1ac7bcdc0b4a3acc9b7c062b71;washingmachine;0;L;male;24;0.0991;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;e11069a37da058b42cd4d15559890ca798c9b2fc;clotheswasher;1;L;male;30;0.2603;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;cc80fbedf28bbe3b6c37ef8dd2aa83772926be91;washingmachine;0;L;male;20;0.2829;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;824c91e3f944545111881f0fa3b972ede41916bb;scarecrow;0;L;male;25;0.151;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;27c2f83cd4c56ebc060aaf150ad28b6c866c017d;washingmachine;0;L;male;24;0.3443;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;4ea64ff5ab8259d646b56b80d7373dedf15ec145;washingmachine;0;L;male;21;0.326;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;fc8c9c87aaf97503e650c9f5a855b78215ee47ed;washer;0;L;male;28;0.2174;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;c9b2831bdfee1d3027793ead58d1c1c455224d4c;wash;0;L;male;20;0.2146;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;e9ef2f61c247b8cb4df923e445e2335bd8d39752;washingmachine;0;L;male;25;0.33;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;2a6c5ceac8294aee2a8ca35cd99178307c4594cf;washingmachine;0;L;male;29;0.4112;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;593d98827e695b7327bf6ee1ac15f892340aebf1;washingmachine;0;L;male;23;0.3041;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;4f85324d487a42170d1d4722c7ed1cc542f86103;washingmachine;0;L;male;29;0.1732;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;b1366cc2b41534f4110be00f586890b94a169ad9;washermachine;0;L;male;19;0.2057;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;646113df3939fce0e1402270ae629fc6ad23e23c;washingmachine;0;L;male;23;0.2825;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;119cb0891c30160ef4a9b36706b73193b02187bb;washingmachine;0;L;male;24;0.3493;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;bedc2c4881a8e0eb13a84ffa9cd6f73bbc38bf0a;washingmachine;0;L;male;26;0.2403;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;91fdd6580b0944c1b752f34adbbf230ef9b522f0;clotheswasher;1;L;male;23;0.4293;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;23db3ac7ac437a3d59fc4219cc84fc90562b72c1;washingmachine;0;L;male;28;0.3711;2;1;1;0;experiment 1;no prime;NA;NA
clotheswasher;8fa6c60ac1c98efc113301e54b0b9be370d2e552;washingmachine;0;L;male;22;0.2748;2;1;1;0;experiment 1;no prime;NA;NA
